x,y
180225.1462,331416.3981
179774.8538,331416.3981
179774.8538,331943.6019
180225.1462,331943.6019
179342.5731,331025.8768
180657.4269,332334.1232
179144.4444,330264.3602
178820.2339,329893.3649
180693.4503,332060.7583
179738.8304,331826.4455
180261.1696,331533.5545
180261.1696,331826.4455
179738.8304,331533.5545
181053.6842,332978.4834
178946.3158,330381.5166
179414.6199,330576.7773
179306.5497,330420.5687
180981.6374,333173.7441
179018.3626,330186.2559
179936.9591,331494.5024
180063.0409,331494.5024
180063.0409,331865.4976
179936.9591,331865.4976
179576.7251,330225.3081
180783.5088,332705.1185
179216.4912,330654.8815
178694.152,330342.4645
179306.5497,330459.6209
180963.6257,333193.2701
179900.9357,331826.4455
180099.0643,331826.4455
180099.0643,331533.5545
179900.9357,331533.5545
179594.7368,331533.5545
180693.4503,332099.8104
180495.3216,332256.019
179504.6784,331103.981
178874.269,329815.2607
178946.3158,330498.673
181053.6842,332861.327
179774.8538,330303.4123
180459.2982,331533.5545
180459.2982,331826.4455
179378.5965,330186.2559
180855.5556,332744.1706
179144.4444,330615.8294
179342.5731,329854.3128
179414.6199,331143.0332
180585.3801,332216.9668
180189.1228,330459.6209
178784.2105,330264.3602
181215.7895,333095.6398
179864.9123,331416.3981
180135.0877,331416.3981
179864.9123,331943.6019
180135.0877,331943.6019
179702.807,331494.5024
180297.193,331494.5024
179702.807,331865.4976
180297.193,331865.4976
180783.5088,332295.0711
179576.7251,330654.8815
180981.6374,332666.0664
179018.3626,330693.9336
180225.1462,330576.7773
179774.8538,330576.7773
180855.5556,332256.019
181053.6842,332939.4313
178946.3158,330420.5687
178982.3392,329854.3128
180945.614,333017.5355
179054.386,330342.4645
179306.5497,331143.0332
178946.3158,330459.6209
181053.6842,332900.3791
179540.7018,330186.2559
179378.5965,330693.9336
180495.3216,331494.5024
180657.4269,331865.4976
178658.1287,330088.6256
179036.3743,330811.09
181251.8129,333310.4265
180171.1111,330459.6209
179180.4678,330186.2559
180225.1462,331143.0332
179774.8538,331143.0332
179702.807,330225.3081
180495.3216,331943.6019
178820.2339,330186.2559
181179.7661,333173.7441
180063.0409,330654.8815
179936.9591,330654.8815
180945.614,332822.2749
179054.386,330537.7251
179576.7251,331064.9289
179738.8304,330693.9336
180585.3801,331982.654
180423.2749,332295.0711
178892.2807,329815.2607
179864.9123,330576.7773
180135.0877,330576.7773
180099.0643,330693.9336
179900.9357,330693.9336
178694.152,330381.5166
179810.8772,332060.7583
179414.6199,330342.4645
179504.6784,330303.4123
179342.5731,330225.3081
180621.4035,332334.1232
179378.5965,331025.8768
179540.7018,330693.9336
178856.2573,330264.3602
181143.7427,333095.6398
180315.2047,331123.5071
179702.807,330654.8815
180819.5322,332666.0664
179180.4678,330693.9336
178694.152,329971.4692
179936.9591,331064.9289
180063.0409,331064.9289
179864.9123,331143.0332
180135.0877,331143.0332
179738.8304,331025.8768
180225.1462,331377.346
179774.8538,331377.346
179774.8538,331982.654
180225.1462,331982.654
179414.6199,330537.7251
179018.3626,329854.3128
178982.3392,330225.3081
181017.6608,333134.6919
179504.6784,330576.7773
179900.9357,331025.8768
180099.0643,331025.8768
180351.2281,332236.4929
179342.5731,330654.8815
180891.5789,332236.4929
179072.3977,330830.6161
179216.4912,330264.3602
179144.4444,330303.4123
179414.6199,331182.0853
180585.3801,332177.9147
179540.7018,331025.8768
179702.807,331064.9289
179576.7251,331455.4502
180423.2749,331455.4502
180423.2749,331904.5498
181305.848,333212.7962
179774.8538,330342.4645
179702.807,330186.2559
181233.8012,332919.9052
180945.614,332978.4834
179054.386,330381.5166
179504.6784,331357.8199
180819.5322,332334.1232
178748.1871,329893.3649
180999.6491,332451.2796
180261.1696,331025.8768
180495.3216,332216.9668
179504.6784,331143.0332
179054.386,330498.673
180945.614,332861.327
181017.6608,332705.1185
178982.3392,330654.8815
179864.9123,331377.346
180135.0877,331377.346
179864.9123,331982.654
180135.0877,331982.654
179774.8538,330537.7251
180225.1462,330537.7251
180855.5556,332783.2227
179144.4444,330576.7773
181089.7076,333408.0569
179342.5731,331064.9289
180657.4269,332295.0711
180783.5088,332744.1706
179216.4912,330615.8294
179576.7251,330264.3602
179936.9591,331455.4502
180063.0409,331455.4502
180063.0409,331904.5498
179936.9591,331904.5498
180585.3801,332021.7062
180621.4035,331865.4976
181215.7895,333056.5877
178784.2105,330303.4123
181071.6959,333369.0047
179612.7485,331592.1327
179774.8538,331182.0853
180225.1462,331182.0853
179180.4678,329854.3128
179414.6199,330381.5166
180261.1696,331865.4976
179738.8304,331865.4976
179738.8304,331494.5024
180261.1696,331494.5024
180855.5556,332216.9668
179018.3626,330225.3081
180981.6374,333134.6919
179054.386,330420.5687
180945.614,332939.4313
179000.3509,329776.2085
180783.5088,332256.019
179054.386,330459.6209
180945.614,332900.3791
180495.3216,331982.654
179414.6199,330498.673
179576.7251,330615.8294
180099.0643,331494.5024
179900.9357,331494.5024
179900.9357,331865.4976
180099.0643,331865.4976
179702.807,331455.4502
180297.193,331455.4502
180297.193,331904.5498
179702.807,331904.5498
179864.9123,330537.7251
180135.0877,330537.7251
179378.5965,330225.3081
180459.2982,331865.4976
180459.2982,331494.5024
179414.6199,331221.1374
180585.3801,332138.8626
179774.8538,332021.7062
180225.1462,332021.7062
180225.1462,331338.2938
179774.8538,331338.2938
178910.2924,330674.4076
179864.9123,331182.0853
180135.0877,331182.0853
179504.6784,330342.4645
178658.1287,330186.2559
179018.3626,330654.8815
180981.6374,332705.1185
178982.3392,329815.2607
179774.8538,330381.5166
180423.2749,332256.019
179576.7251,331103.981
179846.9006,330322.9384
180657.4269,331904.5498
178928.3041,330693.9336
180585.3801,332060.7583
179936.9591,330615.8294
180063.0409,330615.8294
179702.807,330264.3602
178658.1287,330108.1517
179414.6199,330420.5687
179504.6784,330537.7251
179378.5965,330654.8815
179774.8538,330498.673
180225.1462,330498.673
179414.6199,330459.6209
181143.7427,333056.5877
178856.2573,330303.4123
180585.3801,332099.8104
179540.7018,330225.3081
180459.2982,332334.1232
180225.1462,332138.8626
179774.8538,331221.1374
180225.1462,331221.1374
179180.4678,330225.3081
179864.9123,331338.2938
180135.0877,331338.2938
179864.9123,332021.7062
180135.0877,332021.7062
180567.3684,332451.2796
179738.8304,330654.8815
181179.7661,333134.6919
178820.2339,330225.3081
179144.4444,330342.4645
179936.9591,331103.981
180063.0409,331103.981
179342.5731,330264.3602
179504.6784,331182.0853
180495.3216,332177.9147
180657.4269,331806.9194
181125.731,332705.1185
179702.807,330615.8294
179738.8304,330225.3081
179864.9123,330381.5166
180099.0643,330654.8815
179900.9357,330654.8815
181143.7427,332783.2227
178856.2573,330576.7773
180225.1462,332060.7583
179774.8538,331299.2417
180225.1462,331299.2417
179378.5965,331064.9289
180621.4035,332295.0711
179216.4912,330303.4123
180855.5556,332822.2749
179144.4444,330537.7251
179774.8538,330420.5687
179540.7018,330654.8815
179036.3743,329776.2085
180135.0877,330498.673
179864.9123,330498.673
180423.2749,331943.6019
180423.2749,331416.3981
179576.7251,331416.3981
179774.8538,330459.6209
181017.6608,332490.3318
178982.3392,330264.3602
181017.6608,333095.6398
180819.5322,332705.1185
179180.4678,330654.8815
180225.1462,331260.1896
179774.8538,331260.1896
180225.1462,332099.8104
179342.5731,330615.8294
179018.3626,329815.2607
179702.807,331103.981
179738.8304,331064.9289
180261.1696,331064.9289
180495.3216,332021.7062
179864.9123,331221.1374
180135.0877,331221.1374
178784.2105,330342.4645
181215.7895,333017.5355
180333.2164,332216.9668
179900.9357,331064.9289
180099.0643,331064.9289
179216.4912,330576.7773
180783.5088,332783.2227
180297.193,331103.981
179504.6784,331338.2938
179504.6784,330381.5166
179576.7251,330303.4123
179972.9825,332099.8104
179540.7018,331064.9289
180459.2982,332295.0711
179864.9123,331299.2417
180135.0877,331299.2417
180135.0877,332060.7583
179936.9591,331943.6019
180063.0409,331943.6019
179936.9591,331416.3981
180063.0409,331416.3981
178982.3392,330615.8294
181017.6608,332744.1706
179342.5731,331103.981
180657.4269,332256.019
180819.5322,332295.0711
179864.9123,330420.5687
180297.193,331084.455
179504.6784,330498.673
180135.0877,332138.8626
179864.9123,330459.6209
180873.5673,332998.0095
180783.5088,332216.9668
179396.6082,331240.6635
179864.9123,331260.1896
180135.0877,331260.1896
180135.0877,332099.8104
180225.1462,332177.9147
179414.6199,329873.8389
179504.6784,331221.1374
180495.3216,332138.8626
179576.7251,330576.7773
180873.5673,332197.4408
180621.4035,331904.5498
179864.9123,332060.7583
180297.193,331416.3981
179702.807,331416.3981
180297.193,331943.6019
180765.4971,332763.6967
179144.4444,330381.5166
179018.3626,330264.3602
180981.6374,333095.6398
179180.4678,329815.2607
180261.1696,331455.4502
179738.8304,331455.4502
179738.8304,331904.5498
180261.1696,331904.5498
179504.6784,331299.2417
180495.3216,332060.7583
181161.7544,333466.6351
179576.7251,331143.0332
180423.2749,332216.9668
179504.6784,330420.5687
179144.4444,330498.673
180855.5556,332861.327
181215.7895,332880.8531
178856.2573,330342.4645
181143.7427,333017.5355
179504.6784,330459.6209
179936.9591,330576.7773
180063.0409,330576.7773
179144.4444,330869.6682
179180.4678,329795.7346
179900.9357,331455.4502
180099.0643,331904.5498
179900.9357,331904.5498
180099.0643,331455.4502
179504.6784,331260.1896
180495.3216,332099.8104
178676.1404,330381.5166
179378.5965,330264.3602
179702.807,330303.4123
180657.4269,331943.6019
180459.2982,331904.5498
180459.2982,331455.4502
178658.1287,330069.0995
179018.3626,330615.8294
180981.6374,332744.1706
179576.7251,331494.5024
178784.2105,330381.5166
181215.7895,332978.4834
179738.8304,330264.3602
181143.7427,332822.2749
178856.2573,330537.7251
179936.9591,331143.0332
180063.0409,331143.0332
179702.807,330576.7773
179252.5146,331025.8768
179756.8421,332041.2322
179216.4912,329815.2607
179216.4912,330342.4645
181287.8363,333251.8483
179378.5965,330615.8294
179342.5731,330303.4123
180855.5556,332939.4313
179144.4444,330420.5687
179144.4444,330459.6209
180855.5556,332900.3791
180261.1696,330986.8246
179576.7251,331377.346
180423.2749,331377.346
180423.2749,331982.654
179540.7018,330264.3602
179738.8304,330615.8294
179180.4678,330264.3602
180855.5556,332177.9147
179216.4912,330537.7251
178820.2339,330264.3602
181179.7661,333095.6398
179702.807,331143.0332
180297.193,331143.0332
179342.5731,330576.7773
178982.3392,330303.4123
181017.6608,333056.5877
179900.9357,330615.8294
180099.0643,330615.8294
180621.4035,332256.019
179378.5965,331103.981
179576.7251,330342.4645
180981.6374,333232.3223
180765.4971,331982.654
178784.2105,330420.5687
181215.7895,332939.4313
179540.7018,330615.8294
180783.5088,332177.9147
180063.0409,331377.346
179936.9591,331982.654
180063.0409,331982.654
179936.9591,331377.346
178784.2105,330459.6209
179738.8304,331103.981
180261.1696,331103.981
179180.4678,330615.8294
180819.5322,332744.1706
180225.1462,330830.6161
180747.4854,332724.6445
180657.4269,332216.9668
179342.5731,331143.0332
179576.7251,330537.7251
178982.3392,330576.7773
181017.6608,332783.2227
180261.1696,330947.7725
178856.2573,330381.5166
181143.7427,332978.4834
179126.4327,329776.2085
180099.0643,331103.981
179900.9357,331103.981
180711.462,331904.5498
179630.7602,331689.763
178784.2105,329873.8389
180729.4737,331924.0758
180207.1345,332177.9147
179540.7018,331103.981
180459.2982,332256.019
180297.193,331377.346
179702.807,331377.346
180297.193,331982.654
178856.2573,330498.673
181143.7427,332861.327
180423.2749,332177.9147
179576.7251,331182.0853
180819.5322,332256.019
178784.2105,330498.673
180063.0409,330537.7251
179936.9591,330537.7251
180621.4035,331943.6019
179216.4912,330381.5166
179702.807,330342.4645
180981.6374,333056.5877
179018.3626,330303.4123
181215.7895,332900.3791
180657.4269,331982.654
180261.1696,331943.6019
179738.8304,331943.6019
179738.8304,331416.3981
180261.1696,331416.3981
179936.9591,331182.0853
180063.0409,331182.0853
179216.4912,330498.673
180423.2749,332021.7062
179576.7251,331338.2938
178856.2573,330420.5687
181143.7427,332939.4313
179378.5965,330303.4123
179702.807,330537.7251
178856.2573,330459.6209
181143.7427,332900.3791
179900.9357,331416.3981
180099.0643,331416.3981
179900.9357,331943.6019
180099.0643,331943.6019
180783.5088,332138.8626
179018.3626,330576.7773
180981.6374,332783.2227
179342.5731,330342.4645
179576.7251,330381.5166
180531.345,331553.0806
180459.2982,331943.6019
179738.8304,330303.4123
179702.807,331182.0853
180297.193,331182.0853
180297.193,332177.9147
180783.5088,332060.7583
178892.2807,330654.8815
179576.7251,330498.673
180639.4152,331767.8673
179936.9591,331338.2938
180063.0409,331338.2938
179936.9591,332021.7062
180063.0409,332021.7062
179378.5965,330576.7773
179072.3977,329776.2085
179342.5731,330537.7251
179216.4912,330420.5687
179216.4912,330459.6209
178982.3392,330342.4645
181017.6608,333017.5355
179576.7251,331221.1374
180423.2749,332138.8626
180783.5088,332099.8104
179540.7018,330303.4123
179738.8304,330576.7773
179684.7953,331885.0237
179180.4678,330303.4123
178694.152,329951.9431
180657.4269,332177.9147
181179.7661,333056.5877
178820.2339,330303.4123
179378.5965,331143.0332
180621.4035,332216.9668
180099.0643,330576.7773
179900.9357,330576.7773
179936.9591,330498.673
180063.0409,330498.673
179576.7251,331299.2417
180423.2749,332060.7583
180297.193,331338.2938
179702.807,331338.2938
180297.193,332021.7062
181017.6608,332822.2749
178982.3392,330537.7251
179576.7251,330420.5687
179540.7018,330576.7773
179576.7251,330459.6209
180261.1696,331143.0332
179738.8304,331143.0332
180063.0409,331221.1374
179936.9591,331221.1374
179576.7251,331260.1896
180423.2749,332099.8104
179702.807,330381.5166
179180.4678,330576.7773
180819.5322,332783.2227
179900.9357,331143.0332
180099.0643,331143.0332
180657.4269,332021.7062
179702.807,330498.673
179936.9591,332060.7583
180063.0409,332060.7583
180063.0409,331299.2417
179936.9591,331299.2417
180459.2982,332216.9668
179540.7018,331143.0332
179936.9591,330420.5687
180819.5322,332216.9668
180297.193,332138.8626
179702.807,331221.1374
180297.193,331221.1374
179936.9591,330459.6209
180063.0409,330459.6209
180621.4035,331982.654
181107.7193,332666.0664
179342.5731,330381.5166
180063.0409,332099.8104
180063.0409,331260.1896
179936.9591,331260.1896
179018.3626,330342.4645
180981.6374,333017.5355
180855.5556,332158.3886
179540.7018,331416.3981
181269.8246,333290.9005
179342.5731,330498.673
180261.1696,331377.346
179738.8304,331377.346
180261.1696,331982.654
179738.8304,331982.654
180927.6023,333095.6398
179702.807,331299.2417
180297.193,331299.2417
180297.193,332060.7583
179378.5965,330342.4645
179702.807,330420.5687
180981.6374,332822.2749
179018.3626,330537.7251
180657.4269,332138.8626
180099.0643,331982.654
179900.9357,331982.654
179900.9357,331377.346
180099.0643,331377.346
179702.807,330459.6209
178982.3392,330381.5166
181017.6608,332978.4834
180297.193,330479.1469
179702.807,331260.1896
180297.193,331260.1896
180297.193,332099.8104
180999.6491,333271.3744
180513.3333,331514.0284
179540.7018,331377.346
180459.2982,331982.654
179738.8304,330342.4645
178982.3392,330498.673
181017.6608,332861.327
180783.5088,332822.2749
179378.5965,330537.7251
180657.4269,332060.7583
179522.6901,331396.872
180405.2632,331299.2417
179342.5731,330420.5687
181323.8596,333095.6398
179342.5731,330459.6209
180891.5789,333017.5355
180657.4269,332099.8104
179738.8304,330537.7251
179540.7018,330342.4645
179378.5965,331182.0853
180621.4035,332177.9147
179180.4678,330342.4645
178820.2339,330342.4645
181179.7661,333017.5355
179900.9357,330537.7251
180099.0643,330537.7251
178982.3392,330420.5687
181017.6608,332939.4313
179738.8304,331182.0853
180261.1696,331182.0853
180261.1696,332177.9147
180135.0877,330459.6209
179540.7018,330537.7251
178982.3392,330459.6209
181017.6608,332900.3791
179954.9708,330401.0427
180819.5322,332822.2749
179180.4678,330537.7251
180099.0643,331182.0853
179900.9357,331182.0853
181143.7427,332744.1706
180279.1813,331045.4028
180981.6374,332978.4834
179018.3626,330381.5166
180621.4035,332021.7062
179540.7018,331182.0853
180459.2982,332177.9147
180819.5322,332177.9147
179018.3626,330498.673
180981.6374,332861.327
179738.8304,331338.2938
180261.1696,331338.2938
180261.1696,332021.7062
179378.5965,330381.5166
179702.807,331943.6019
180261.1696,330537.7251
179252.5146,329815.2607
179162.4561,330889.1943
179900.9357,332021.7062
180099.0643,332021.7062
179900.9357,331338.2938
180099.0643,331338.2938
179378.5965,330498.673
179738.8304,330381.5166
180225.1462,330459.6209
180459.2982,332021.7062
179540.7018,331338.2938
180621.4035,332138.8626
179252.5146,331045.4028
179738.8304,330498.673
180261.1696,330498.673
179018.3626,330420.5687
180981.6374,332939.4313
179018.3626,330459.6209
180981.6374,332900.3791
179540.7018,330381.5166
180261.1696,332138.8626
179738.8304,331221.1374
180261.1696,331221.1374
179900.9357,330498.673
180099.0643,330498.673
180621.4035,332060.7583
179180.4678,330381.5166
179666.7836,331845.9716
180045.0292,332119.3365
178820.2339,330381.5166
181179.7661,332978.4834
179378.5965,330420.5687
179540.7018,330498.673
179900.9357,331221.1374
180099.0643,331221.1374
179378.5965,330459.6209
179090.4094,329776.2085
180621.4035,332099.8104
179180.4678,330498.673
180819.5322,332861.327
180261.1696,331299.2417
179738.8304,331299.2417
180261.1696,332060.7583
178820.2339,330498.673
181179.7661,332861.327
179540.7018,331221.1374
180459.2982,332138.8626
179738.8304,330420.5687
178838.2456,329834.7867
180819.5322,332138.8626
179738.8304,330459.6209
180585.3801,332470.8057
179900.9357,332060.7583
179900.9357,331299.2417
180099.0643,331299.2417
180099.0643,332060.7583
180261.1696,332099.8104
179738.8304,331260.1896
180261.1696,331260.1896
179918.9474,330381.5166
179540.7018,331435.9242
179900.9357,330420.5687
180603.3918,332490.3318
179540.7018,331299.2417
180459.2982,332060.7583
179900.9357,330459.6209
180099.0643,332099.8104
179900.9357,331260.1896
180099.0643,331260.1896
179540.7018,330420.5687
180297.193,330459.6209
181179.7661,333427.5829
179810.8772,330283.8863
179540.7018,330459.6209
179180.4678,330420.5687
180459.2982,332099.8104
179540.7018,331260.1896
180963.6257,332373.1754
179270.5263,329815.2607
178820.2339,330420.5687
181179.7661,332939.4313
180225.1462,330752.5118
179180.4678,330459.6209
178820.2339,330459.6209
181179.7661,332900.3791
179342.5731,329834.7867
180279.1813,332197.4408
181143.7427,333466.6351
180783.5088,332841.8009
180099.0643,330459.6209
180225.1462,330732.9858
178820.2339,330537.7251
178820.2339,330557.2512
181179.7661,332822.2749
178856.2573,330615.8294
178658.1287,330225.3081
179108.4211,329776.2085
179108.4211,330850.1422
179432.6316,331279.7156
181197.7778,332841.8009
179288.538,329815.2607
179900.9357,330381.5166
181089.7076,332627.0142
179648.7719,331748.3412
180657.4269,332548.91
180027.0175,330420.5687
180261.1696,330576.7773
179558.7135,329990.9953
180459.2982,331416.3981
180225.1462,330791.564
180279.1813,330518.1991
180225.1462,330811.09
181179.7661,332802.7488
180639.4152,332529.3839
181341.8713,333154.218
180495.3216,331474.9763
178820.2339,329854.3128
179342.5731,331182.0853
181071.6959,332587.9621
179828.8889,330303.4123
180621.4035,331728.8152
179198.4795,330928.2464
179486.6667,331338.2938
178658.1287,330264.3602
180243.1579,330889.1943
179216.4912,330947.7725
180081.0526,332138.8626
180819.5322,332099.8104
178712.1637,330440.0948
178676.1404,330010.5213
180981.6374,332412.2275
180387.2515,332275.545
180369.2398,332256.019
179612.7485,331611.6588
180261.1696,330459.6209
179882.924,332080.2844
179864.9123,330342.4645
180261.1696,330615.8294
180783.5088,332021.7062
180603.3918,331689.763
180675.4386,332587.9621
179576.7251,330010.5213
179702.807,331963.128
180837.5439,332119.3365
178658.1287,330303.4123
180819.5322,332900.3791
180099.0643,332138.8626
180819.5322,332080.2844
179054.386,329776.2085
179234.5029,330986.8246
180225.1462,330772.0379
179378.5965,329854.3128
180315.2047,332216.9668
180153.0994,332158.3886
179792.8655,330264.3602
179558.7135,331474.9763
180081.0526,330440.0948
179936.9591,332099.8104
180261.1696,330928.2464
179612.7485,330069.0995
181341.8713,333134.6919
178928.3041,329795.7346
179468.655,331318.7678
180423.2749,331338.2938
180747.4854,331943.6019
181053.6842,333349.4787
180801.5205,332880.8531
180243.1579,330674.4076
179612.7485,331631.1848
180819.5322,332919.9052
180765.4971,332783.2227
181287.8363,333017.5355
180261.1696,330635.3555
180477.3099,331435.9242
180405.2632,332295.0711
180369.2398,331221.1374
179774.8538,330244.8341
178658.1287,330049.5735
180387.2515,331260.1896
180855.5556,332978.4834
179918.9474,332099.8104
179378.5965,331221.1374
181053.6842,332548.91
180459.2982,331396.872
180909.5906,333056.5877
180621.4035,332509.8578
180927.6023,332295.0711
180927.6023,333115.1659
179018.3626,329776.2085
178838.2456,330596.3033
181161.7544,332763.6967
179576.7251,331514.0284
181305.848,333056.5877
181323.8596,333193.2701
179414.6199,331260.1896
180945.614,332334.1232
179450.6433,331299.2417
179738.8304,332021.7062
178748.1871,330479.1469
179594.7368,331553.0806
179180.4678,330908.7204
179684.7953,331904.5498
178802.2222,330537.7251
181215.7895,333369.0047
179594.7368,330030.0474
179522.6901,329951.9431
179972.9825,330401.0427
181035.6725,332509.8578
179720.8187,332002.1801
178658.1287,330342.4645
180261.1696,332197.4408
180585.3801,331650.7109
178730.1754,330459.6209
179756.8421,330225.3081
180027.0175,332119.3365
180351.2281,331182.0853
180567.3684,331611.6588
181143.7427,332724.6445
178946.3158,330732.9858
180423.2749,332314.5972
179648.7719,331767.8673
180693.4503,332627.0142
180279.1813,331025.8768
180801.5205,332041.2322
179540.7018,329971.4692
178982.3392,329776.2085
181035.6725,333329.9526
180711.462,332666.0664
180045.0292,330420.5687
179612.7485,331650.7109
179270.5263,331103.981
179198.4795,329795.7346
180783.5088,332002.1801
178802.2222,329854.3128
180693.4503,331865.4976
181269.8246,332978.4834
181197.7778,333408.0569
179774.8538,332060.7583
178694.152,330420.5687
179432.6316,329873.8389
181071.6959,333388.5308
181305.848,333232.3223
180441.2865,332334.1232
180945.614,333173.7441
180279.1813,330537.7251
180837.5439,332958.9573
179144.4444,329776.2085
178766.1988,330498.673
180675.4386,331826.4455
181017.6608,332470.8057
179630.7602,331709.2891
178784.2105,330518.1991
179900.9357,330361.9905
179018.3626,330811.09
180909.5906,332256.019
179864.9123,332080.2844
181125.731,332685.5924
179738.8304,330205.782
178766.1988,329873.8389
180441.2865,331357.8199
181179.7661,333447.109
178658.1287,330361.9905
180963.6257,333212.7962
179630.7602,330088.6256
180423.2749,331318.7678
181287.8363,333271.3744
180333.2164,331143.0332
179306.5497,329815.2607
181251.8129,332939.4313
179126.4327,330869.6682
178964.3275,329776.2085
178964.3275,330772.0379
180099.0643,330440.0948
179504.6784,329932.4171
180315.2047,330440.0948
179486.6667,329912.891
181341.8713,333115.1659
180315.2047,331103.981
179396.6082,329854.3128
180891.5789,332216.9668
180135.0877,332158.3886
178982.3392,330791.564
180549.3567,331572.6066
180189.1228,332177.9147
180891.5789,333037.0616
179720.8187,330186.2559
180729.4737,332705.1185
180459.2982,332353.6493
180765.4971,331963.128
181017.6608,333310.4265
179648.7719,331787.3934
181233.8012,332900.3791
179054.386,330830.6161
180999.6491,332431.7536
180243.1579,330869.6682
178640.117,330166.7299
178640.117,330147.2038
181233.8012,333349.4787
180657.4269,331787.3934
180531.345,331533.5545
181107.7193,332646.5403
180747.4854,332744.1706
179090.4094,330850.1422
178676.1404,329990.9953
178712.1637,329912.891
180297.193,330440.0948
180981.6374,332392.7014
180981.6374,333251.8483
178928.3041,330713.4597
180765.4971,332802.7488
178676.1404,330401.0427
179252.5146,331064.9289
179216.4912,330967.2986
180657.4269,332568.436
180333.2164,332236.4929
178910.2924,329795.7346
180477.3099,332373.1754
178856.2573,329815.2607
180873.5673,332177.9147
179306.5497,331162.5592
179234.5029,331006.3507
180243.1579,330693.9336
180711.462,331885.0237
179504.6784,331377.346
179666.7836,331865.4976
180315.2047,330459.6209
179162.4561,329776.2085
179702.807,330166.7299
181089.7076,332607.4882
180639.4152,331748.3412
180405.2632,331279.7156
180297.193,331064.9289
180909.5906,333076.1137
179360.5848,329834.7867
179522.6901,331416.3981
179684.7953,331924.0758
179990.9942,330401.0427
178640.117,330186.2559
179648.7719,331806.9194
181323.8596,333076.1137
180387.2515,331240.6635
180243.1579,332197.4408
180927.6023,333134.6919
180621.4035,331709.2891
180009.0058,332119.3365
181305.848,333037.0616
179324.5614,331182.0853
180495.3216,332392.7014
181215.7895,332861.327
179612.7485,331670.237
180513.3333,331494.5024
179648.7719,330108.1517
179684.7953,330147.2038
179468.655,329893.3649
178658.1287,330030.0474
179594.7368,331572.6066
180261.1696,330908.7204
181197.7778,332822.2749
180279.1813,331006.3507
179216.4912,329795.7346
180963.6257,332353.6493
180855.5556,332138.8626
180945.614,332314.5972
179882.924,330342.4645
179324.5614,329815.2607
179612.7485,330049.5735
179666.7836,330127.6777
179288.538,331143.0332
178730.1754,329893.3649
178640.117,330127.6777
180999.6491,333290.9005
178694.152,329932.4171
181071.6959,332568.436
179342.5731,331201.6114
180297.193,330498.673
179936.9591,330381.5166
179540.7018,331455.4502
181251.8129,333329.9526
180279.1813,330557.2512
180495.3216,331455.4502
179846.9006,332080.2844
180837.5439,332099.8104
181053.6842,333369.0047
181341.8713,333173.7441
180513.3333,332412.2275
180873.5673,333017.5355
181161.7544,333486.1611
178820.2339,329834.7867
179486.6667,331357.8199
180783.5088,332861.327
180369.2398,331201.6114
180063.0409,332138.8626
181107.7193,333447.109
181053.6842,332529.3839
180297.193,332216.9668
180117.076,330440.0948
178856.2573,330635.3555
178820.2339,330576.7773
180603.3918,331670.237
180675.4386,332607.4882
178910.2924,330693.9336
180531.345,332431.7536
179360.5848,331221.1374
180693.4503,332646.5403
180585.3801,331631.1848
179558.7135,331494.5024
180801.5205,332900.3791
181287.8363,332998.0095
181179.7661,332783.2227
181125.731,333466.6351
180261.1696,330654.8815
180117.076,332158.3886
178946.3158,330752.5118
179630.7602,331728.8152
180279.1813,330440.0948
180639.4152,332548.91
179144.4444,330889.1943
179702.807,331982.654
178874.269,330654.8815
181089.7076,333427.5829
179198.4795,330947.7725
180477.3099,331416.3981
178892.2807,330674.4076
180729.4737,331904.5498
181215.7895,333388.5308
180243.1579,330850.1422
179576.7251,331533.5545
180351.2281,331162.5592
181269.8246,332958.9573
180693.4503,331845.9716
179864.9123,330322.9384
179990.9942,332119.3365
178676.1404,329971.4692
179378.5965,331240.6635
180927.6023,332275.545
181161.7544,332744.1706
178640.117,330205.782
179900.9357,332099.8104
178892.2807,329795.7346
180747.4854,332763.6967
180171.1111,332177.9147
180819.5322,332060.7583
180945.614,333193.2701
180855.5556,332998.0095
180279.1813,330986.8246
180351.2281,332256.019
180909.5906,332236.4929
179252.5146,331084.455
180243.1579,330713.4597
180549.3567,332451.2796
181323.8596,333212.7962
181035.6725,332490.3318
181269.8246,333310.4265
178946.3158,329776.2085
179738.8304,332041.2322
179648.7719,331826.4455
180333.2164,331123.5071
179234.5029,331025.8768
180063.0409,330420.5687
179000.3509,330811.09
178640.117,330108.1517
181305.848,333251.8483
181143.7427,333486.1611
180297.193,331045.4028
180801.5205,332021.7062
180279.1813,330576.7773
181143.7427,332705.1185
180567.3684,332470.8057
180819.5322,332939.4313
179828.8889,332080.2844
179666.7836,331885.0237
180459.2982,331377.346
180765.4971,332822.2749
179396.6082,331260.1896
181251.8129,332919.9052
180135.0877,330440.0948
180711.462,332685.5924
181017.6608,332451.2796
180567.3684,331592.1327
178802.2222,330557.2512
179036.3743,330830.6161
180009.0058,330401.0427
178784.2105,329854.3128
181197.7778,333427.5829
179846.9006,330303.4123
180549.3567,331553.0806
179234.5029,329795.7346
180747.4854,331924.0758
179270.5263,331123.5071
180729.4737,332724.6445
180225.1462,332197.4408
179162.4561,330908.7204
179954.9708,330381.5166
180675.4386,331806.9194
180297.193,330518.1991
180261.1696,330440.0948
179594.7368,331592.1327
